internal_id,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,bst,type1,type2,catch_rate,exp_yield,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,ev_reserved,item_common,item_rare,gender_ratio,egg_cycles,base_friendship,growth_rate,egg_group1,egg_group2,ability1,ability2,safari_zone_flee_rate,body_color,no_flip,padding_hex,raw_hex
115,105,95,80,90,40,80,490,0,0,45,175,2,0,0,0,0,0,0,0,0,254,20,70,0,1,1,48,0,0,5,0,0000,695F505A285000002DAF020000000000FE1446000101300000050000
116,30,40,70,60,70,25,295,11,11,225,83,0,0,0,0,1,0,0,0,201,127,20,70,0,2,14,33,0,0,1,0,0000,1E28463C46190B0BE15300010000C9007F144600020E210000010000
117,55,65,95,85,95,45,440,11,11,75,155,0,0,1,0,1,0,0,0,201,127,20,70,0,2,14,38,0,0,1,0,0000,37415F555F2D0B0B4B9B10010000C9007F144600020E260000010000
118,45,67,60,63,35,50,320,11,11,225,111,0,1,0,0,0,0,0,0,0,127,20,70,0,12,12,33,41,4,0,0,0000,2D433C3F23320B0BE16F0400000000007F1446000C0C212904000000
119,80,92,65,68,65,80,450,11,11,60,170,0,2,0,0,0,0,0,0,0,127,20,70,0,12,12,33,41,6,0,0,0000,505C414441500B0B3CAA0800000000007F1446000C0C212906000000
120,30,45,55,85,70,55,340,11,11,225,106,0,0,0,1,0,0,0,108,109,255,20,70,5,9,9,35,30,0,5,0,0000,1E2D375546370B0BE16A40006C006D00FF1446050909231E00050000
121,60,75,85,115,100,85,520,11,14,60,207,0,0,0,2,0,0,0,108,109,255,20,70,5,9,9,35,30,0,6,0,0000,3C4B557364550B0E3CCF80006C006D00FF1446050909231E00060000
122,40,45,65,90,100,120,460,14,14,45,136,0,0,0,0,0,2,0,0,138,127,25,70,0,8,8,43,0,0,9,0,0000,282D415A64780E0E2D88000800008A007F19460008082B0000090000
123,70,110,80,105,55,80,500,6,2,45,187,0,1,0,0,0,0,0,0,0,127,25,70,0,3,3,68,0,0,3,0,0000,466E5069375006022DBB0400000000007F1946000303440000030000
124,65,50,35,95,115,95,455,15,14,45,137,0,0,0,0,2,0,0,137,137,254,25,70,0,8,8,12,0,0,0,0,0000,4132235F735F0F0E2D89000289008900FE19460008080C0000000000
125,65,83,57,105,95,85,490,13,13,45,156,0,0,0,2,0,0,0,0,0,63,25,70,0,8,8,9,0,0,2,1,0000,415339695F550D0D2D9C8000000000003F1946000808090000820000
126,65,95,57,93,100,85,495,10,10,45,167,0,0,0,0,2,0,0,136,136,63,25,70,0,8,8,49,0,0,0,0,0000,415F395D64550A0A2DA70002880088003F1946000808310000000000
127,65,125,100,85,55,70,500,6,6,45,200,0,2,0,0,0,0,0,0,0,127,25,70,5,3,3,52,0,8,5,0,0000,417D6455374606062DC80800000000007F1946050303340008050000
128,75,100,95,110,40,70,490,0,0,45,211,0,1,0,1,0,0,0,0,0,0,20,70,5,5,5,22,0,0,5,0,0000,4B645F6E284600002DD3440000000000001446050505160000050000
129,20,10,55,80,15,20,200,11,11,255,20,0,0,0,1,0,0,0,0,0,127,5,70,5,12,14,33,0,4,0,0,0000,140A37500F140B0BFF144000000000007F0546050C0E210004000000
130,95,125,79,81,60,100,540,11,2,45,214,0,2,0,0,0,0,0,0,0,127,5,70,5,12,14,22,0,0,1,0,0000,5F7D4F513C640B022DD60800000000007F0546050C0E160000010000
131,130,85,80,60,85,95,535,11,15,45,219,2,0,0,0,0,0,0,0,0,127,40,70,5,1,2,11,75,0,1,0,0000,8255503C555F0B0F2DDB0200000000007F28460501020B4B00010000
132,48,48,48,48,48,48,288,0,0,35,61,1,0,0,0,0,0,0,0,223,255,20,70,0,13,13,7,0,0,6,0,0000,3030303030300000233D01000000DF00FF1446000D0D070000060000
133,55,55,50,55,45,65,325,0,0,45,92,0,0,0,0,0,1,0,0,0,31,35,70,0,5,5,50,0,0,5,0,0000,373732372D4100002D5C0004000000001F2346000505320000050000
134,130,65,60,65,110,95,525,11,11,45,196,2,0,0,0,0,0,0,0,0,31,35,70,0,5,5,11,0,0,1,0,0000,82413C416E5F0B0B2DC40200000000001F23460005050B0000010000
135,65,65,60,130,110,95,525,13,13,45,197,0,0,0,2,0,0,0,0,0,31,35,70,0,5,5,10,0,0,2,0,0000,41413C826E5F0D0D2DC58000000000001F23460005050A0000020000
136,65,130,60,65,95,110,525,10,10,45,198,0,2,0,0,0,0,0,0,0,31,35,70,0,5,5,18,0,0,0,0,0000,41823C415F6E0A0A2DC60800000000001F2346000505120000000000
137,65,60,70,40,85,75,395,0,0,45,130,0,0,0,0,1,0,0,0,0,255,20,70,0,10,10,36,0,0,9,0,0000,413C4628554B00002D82000100000000FF1446000A0A240000090000
138,35,40,100,35,90,55,355,5,11,45,120,0,0,1,0,0,0,0,0,0,31,30,70,0,2,9,33,75,0,1,0,0000,232864235A37050B2D781000000000001F1E46000209214B00010000
139,70,60,125,55,115,70,495,5,11,45,199,0,0,2,0,0,0,0,0,0,31,30,70,0,2,9,33,75,0,1,0,0000,463C7D377346050B2DC72000000000001F1E46000209214B00010000
140,30,80,90,55,55,45,355,5,11,45,119,0,0,1,0,0,0,0,0,0,31,30,70,0,2,9,33,4,0,5,0,0000,1E505A37372D050B2D771000000000001F1E46000209210400050000
141,60,115,105,80,65,70,495,5,11,45,201,0,2,0,0,0,0,0,0,0,31,30,70,0,2,9,33,4,0,5,0,0000,3C7369504146050B2DC90800000000001F1E46000209210400050000
142,80,105,65,130,60,75,515,5,2,45,202,0,0,0,2,0,0,0,0,0,31,35,70,5,4,4,69,46,0,6,0,0000,506941823C4B05022DCA8000000000001F2346050404452E00060000
143,160,110,65,30,65,110,540,0,0,25,154,2,0,0,0,0,0,0,200,200,31,40,70,5,1,1,17,47,0,4,0,0000,A06E411E416E0000199A0200C800C8001F2846050101112F00040000
144,90,85,100,85,95,125,580,15,2,3,215,0,0,0,0,0,3,0,0,0,255,80,35,5,15,15,46,0,0,1,0,0000,5A5564555F7D0F0203D7000C00000000FF5023050F0F2E0000010000
145,90,90,85,100,125,90,580,13,2,3,216,0,0,0,0,3,0,0,0,0,255,80,35,5,15,15,46,0,0,2,0,0000,5A5A55647D5A0D0203D8000300000000FF5023050F0F2E0000020000
146,90,100,90,90,125,85,580,10,2,3,217,0,0,0,0,3,0,0,0,0,255,80,35,5,15,15,46,0,0,2,0,0000,5A645A5A7D550A0203D9000300000000FF5023050F0F2E0000020000
147,41,64,45,50,50,50,300,16,16,45,67,0,1,0,0,0,0,0,0,201,127,40,35,5,2,14,61,0,0,1,0,0000,29402D32323210102D4304000000C9007F282305020E3D0000010000
148,61,84,65,70,70,70,420,16,16,45,144,0,2,0,0,0,0,0,0,201,127,40,35,5,2,14,61,0,0,1,0,0000,3D544146464610102D9008000000C9007F282305020E3D0000010000
149,91,134,95,80,100,100,600,16,2,45,218,0,3,0,0,0,0,0,0,201,127,40,35,5,2,14,39,0,0,5,0,0000,5B865F50646410022DDA0C000000C9007F282305020E270000050000
150,106,110,90,130,154,90,680,14,14,3,220,0,0,0,0,3,0,0,0,0,255,120,0,5,15,15,46,0,0,6,0,0000,6A6E5A829A5A0E0E03DC000300000000FF7800050F0F2E0000060000
151,100,100,100,100,100,100,600,14,14,45,64,3,0,0,0,0,0,0,141,141,255,120,100,3,15,15,28,0,0,9,0,0000,6464646464640E0E2D4003008D008D00FF7864030F0F1C0000090000
152,45,49,65,45,49,65,318,12,12,45,64,0,0,0,0,0,1,0,0,0,31,20,70,3,1,7,65,0,0,3,0,0000,2D31412D31410C0C2D400004000000001F1446030107410000030000
153,60,62,80,60,63,80,405,12,12,45,141,0,0,1,0,0,1,0,0,0,31,20,70,3,1,7,65,0,0,3,0,0000,3C3E503C3F500C0C2D8D1004000000001F1446030107410000030000
154,80,82,100,80,83,100,525,12,12,45,208,0,0,1,0,0,2,0,0,0,31,20,70,3,1,7,65,0,0,3,0,0000,5052645053640C0C2DD01008000000001F1446030107410000030000
155,39,52,43,65,60,50,309,10,10,45,65,0,0,0,1,0,0,0,0,0,31,20,70,3,5,5,66,0,0,2,0,0000,27342B413C320A0A2D414000000000001F1446030505420000020000
156,58,64,58,80,80,65,405,10,10,45,142,0,0,0,1,1,0,0,0,0,31,20,70,3,5,5,66,0,0,2,0,0000,3A403A5050410A0A2D8E4001000000001F1446030505420000020000
157,78,84,78,100,109,85,534,10,10,45,209,0,0,0,0,3,0,0,0,0,31,20,70,3,5,5,66,0,0,2,0,0000,4E544E646D550A0A2DD10003000000001F1446030505420000020000
158,50,65,64,43,44,48,314,11,11,45,66,0,1,0,0,0,0,0,0,0,31,20,70,3,1,2,67,0,0,1,0,0000,3241402B2C300B0B2D420400000000001F1446030102430000010000
159,65,80,80,58,59,63,405,11,11,45,143,0,1,1,0,0,0,0,0,0,31,20,70,3,1,2,67,0,0,1,1,0000,4150503A3B3F0B0B2D8F1400000000001F1446030102430000810000
160,85,105,100,78,79,83,530,11,11,45,210,0,2,1,0,0,0,0,0,0,31,20,70,3,1,2,67,0,0,1,0,0000,5569644E4F530B0B2DD21800000000001F1446030102430000010000
161,35,46,34,20,35,45,215,0,0,255,57,0,1,0,0,0,0,0,0,139,127,15,70,0,5,5,50,51,0,5,0,0000,232E2214232D0000FF39040000008B007F0F46000505323300050000
162,85,76,64,90,45,55,415,0,0,90,116,0,0,0,2,0,0,0,139,142,127,15,70,0,5,5,50,51,0,5,0,0000,554C405A2D3700005A7480008B008E007F0F46000505323300050000
163,60,30,30,50,36,56,262,0,2,255,58,1,0,0,0,0,0,0,0,0,127,15,70,0,4,4,15,51,0,5,0,0000,3C1E1E3224380002FF3A0100000000007F0F460004040F3300050000
164,100,50,50,70,76,96,442,0,2,90,162,2,0,0,0,0,0,0,0,0,127,15,70,0,4,4,15,51,0,5,0,0000,643232464C6000025AA20200000000007F0F460004040F3300050000
165,40,20,30,55,40,80,265,6,2,255,54,0,0,0,0,0,1,0,0,0,127,15,70,4,3,3,68,48,0,0,0,0000,28141E3728500602FF360004000000007F0F46040303443000000000
166,55,35,50,85,55,110,390,6,2,90,134,0,0,0,0,0,2,0,0,0,127,15,70,4,3,3,68,48,0,0,0,0000,37233255376E06025A860008000000007F0F46040303443000000000
167,40,60,40,30,40,40,250,6,3,255,54,0,1,0,0,0,0,0,0,0,127,15,70,4,3,3,68,15,0,3,0,0000,283C281E28280603FF360400000000007F0F46040303440F00030000
168,70,90,70,40,60,60,390,6,3,90,134,0,2,0,0,0,0,0,0,0,127,15,70,4,3,3,68,15,0,0,0,0000,465A46283C3C06035A860800000000007F0F46040303440F00000000
169,85,90,80,130,70,80,535,3,2,90,204,0,0,0,3,0,0,0,0,0,127,15,70,0,4,4,39,0,0,6,0,0000,555A5082465003025ACCC000000000007F0F46000404270000060000
170,75,38,38,67,56,56,330,11,13,190,90,1,0,0,0,0,0,0,0,50,127,20,70,5,12,12,10,35,0,1,0,0000,4B26264338380B0DBE5A0100000032007F1446050C0C0A2300010000
171,125,58,58,67,76,76,460,11,13,75,156,2,0,0,0,0,0,0,0,50,127,20,70,5,12,12,10,35,0,1,0,0000,7D3A3A434C4C0B0D4B9C0200000032007F1446050C0C0A2300010000
172,20,40,15,60,35,35,205,13,13,190,42,0,0,0,1,0,0,0,0,139,127,10,70,0,15,15,9,0,0,2,0,0000,14280F3C23230D0DBE2A400000008B007F0A46000F0F090000020000
173,50,25,28,15,45,55,218,0,0,150,37,0,0,0,0,0,1,0,138,94,191,10,140,4,15,15,56,0,0,9,0,0000,32191C0F2D370000962500048A005E00BF0A8C040F0F380000090000
174,90,30,15,15,40,20,210,0,0,170,39,1,0,0,0,0,0,0,0,0,191,10,70,4,15,15,56,0,0,9,1,0000,5A1E0F0F28140000AA27010000000000BF0A46040F0F380000890000
175,35,20,65,20,40,65,245,0,0,190,74,0,0,0,0,0,1,0,0,0,31,10,70,4,15,15,55,32,0,8,0,0000,2314411428410000BE4A0004000000001F0A46040F0F372000080000
176,55,40,85,40,80,105,405,0,2,75,114,0,0,0,0,0,2,0,0,0,31,10,70,4,4,6,55,32,0,8,0,0000,37285528506900024B720008000000001F0A46040406372000080000
177,40,50,45,70,70,45,320,14,2,190,73,0,0,0,0,1,0,0,0,0,127,20,70,0,4,4,28,48,6,3,0,0000,28322D46462D0E02BE490001000000007F14460004041C3006030000
178,65,75,70,95,95,70,470,14,2,75,171,0,0,0,1,1,0,0,0,0,127,20,70,0,4,4,28,48,8,3,0,0000,414B465F5F460E024BAB4001000000007F14460004041C3008030000
179,55,40,40,35,65,45,280,13,13,235,59,0,0,0,0,1,0,0,0,0,127,20,70,3,1,5,9,0,0,8,0,0000,37282823412D0D0DEB3B0001000000007F1446030105090000080000
180,70,55,55,45,80,60,365,13,13,120,117,0,0,0,0,2,0,0,0,0,127,20,70,3,1,5,9,0,0,9,0,0000,4637372D503C0D0D78750002000000007F1446030105090000090000
181,90,75,75,55,115,90,500,13,13,45,194,0,0,0,0,3,0,0,0,0,127,20,70,3,1,5,9,0,0,2,0,0000,5A4B4B37735A0D0D2DC20003000000007F1446030105090000020000
182,75,80,85,50,90,100,480,12,12,45,184,0,0,0,0,0,3,0,0,0,127,20,70,3,7,7,34,0,0,3,0,0000,4B5055325A640C0C2DB8000C000000007F1446030707220000030000
183,70,20,50,40,20,50,250,11,11,190,58,2,0,0,0,0,0,0,0,0,127,10,70,4,2,6,47,37,0,1,0,0000,4614322814320B0BBE3A0200000000007F0A460402062F2500010000
184,100,50,80,50,50,80,410,11,11,75,153,3,0,0,0,0,0,0,0,0,127,10,70,4,2,6,47,37,0,1,0,0000,6432503232500B0B4B990300000000007F0A460402062F2500010000
185,70,100,115,30,30,65,410,5,5,65,135,0,0,2,0,0,0,0,0,0,127,20,70,0,10,10,5,69,0,5,0,0000,4664731E1E41050541872000000000007F1446000A0A054500050000
186,90,75,75,70,90,100,500,11,11,45,185,0,0,0,0,0,3,0,0,187,127,20,70,3,2,2,11,6,0,3,1,0000,5A4B4B465A640B0B2DB9000C0000BB007F14460302020B0600830000
187,35,35,40,50,35,55,250,12,2,255,74,0,0,0,0,0,1,0,0,0,127,20,70,3,6,7,34,0,0,9,0,0000,2323283223370C02FF4A0004000000007F1446030607220000090000
188,55,45,50,80,45,65,340,12,2,120,136,0,0,0,2,0,0,0,0,0,127,20,70,3,6,7,34,0,0,3,0,0000,372D32502D410C0278888000000000007F1446030607220000030000
189,75,55,70,110,55,85,450,12,2,45,176,0,0,0,3,0,0,0,0,0,127,20,70,3,6,7,34,0,0,1,0,0000,4B37466E37550C022DB0C000000000007F1446030607220000010000
190,55,70,55,85,40,55,360,0,0,45,94,0,0,0,1,0,0,0,0,0,127,20,70,4,5,5,50,53,0,6,0,0000,37463755283700002D5E4000000000007F1446040505323500060000
191,30,30,30,30,30,30,180,12,12,235,52,0,0,0,0,1,0,0,0,0,127,20,70,3,7,7,34,0,0,2,0,0000,1E1E1E1E1E1E0C0CEB340001000000007F1446030707220000020000
192,75,75,55,30,105,85,425,12,12,120,146,0,0,0,0,2,0,0,0,0,127,20,70,3,7,7,34,0,0,2,0,0000,4B4B371E69550C0C78920002000000007F1446030707220000020000
193,65,65,45,95,75,45,390,6,2,75,147,0,0,0,2,0,0,0,0,0,127,20,70,0,3,3,3,14,0,0,0,0000,41412D5F4B2D06024B938000000000007F1446000303030E00000000
194,55,45,45,15,25,25,210,11,4,255,52,1,0,0,0,0,0,0,0,0,127,20,70,0,2,5,6,11,0,1,0,0000,372D2D0F19190B04FF340100000000007F1446000205060B00010000
195,95,85,85,35,65,65,430,11,4,90,137,2,0,0,0,0,0,0,0,0,127,20,70,0,2,5,6,11,0,1,0,0000,5F55552341410B045A890200000000007F1446000205060B00010000
196,65,65,60,110,130,95,525,14,14,45,197,0,0,0,0,2,0,0,0,0,31,35,70,0,5,5,28,0,0,6,0,0000,41413C6E825F0E0E2DC50002000000001F23460005051C0000060000
197,95,65,110,65,60,130,525,17,17,45,197,0,0,0,0,0,2,0,0,0,31,35,35,0,5,5,28,0,0,4,0,0000,5F416E413C8211112DC50008000000001F23230005051C0000040000
198,60,85,42,91,85,42,405,17,2,30,107,0,0,0,1,0,0,0,0,0,127,20,35,3,4,4,15,0,0,4,0,0000,3C552A5B552A11021E6B4000000000007F14230304040F0000040000
199,95,75,80,30,100,110,490,11,14,70,164,0,0,0,0,0,3,0,0,187,127,20,70,0,1,2,12,20,0,9,0,0000,5F4B501E646E0B0E46A4000C0000BB007F14460001020C1400090000
200,60,60,60,85,85,85,435,7,7,45,147,0,0,0,0,1,1,0,0,213,127,25,35,4,11,11,26,0,0,7,0,0000,3C3C3C55555507072D9300050000D5007F1923040B0B1A0000070000
201,48,72,48,48,72,48,336,14,14,225,61,0,1,0,0,1,0,0,0,0,255,40,70,0,15,15,26,0,0,4,1,0000,3048303048300E0EE13D040100000000FF2846000F0F1A0000840000
202,190,33,58,33,33,58,405,14,14,45,177,2,0,0,0,0,0,0,0,0,127,20,70,0,11,11,23,0,4,1,0,0000,BE213A21213A0E0E2DB10200000000007F1446000B0B170004010000
203,70,80,65,85,90,65,455,0,14,60,149,0,0,0,0,2,0,0,0,140,127,20,70,0,5,5,39,48,4,2,0,0000,465041555A41000E3C95000200008C007F1446000505273004020000
204,50,65,90,15,35,35,290,6,6,190,60,0,0,1,0,0,0,0,0,0,127,20,70,0,3,3,5,0,0,7,0,0000,32415A0F23230606BE3C1000000000007F1446000303050000070000
205,75,90,140,40,60,60,465,6,8,75,118,0,0,2,0,0,0,0,0,0,127,20,70,0,3,3,5,0,0,6,0,0000,4B5A8C283C3C06084B762000000000007F1446000303050000060000
