slot,name,front_decoded_sha1,back_decoded_sha1,icon_raw_sha1,normal_palette_sha1,shiny_palette_sha1,icon_palette_id
66,MACHOP,ecc36a723c4b4bd6b712e6023dd432223c2f4afb,43f84fecf2eb88fc1d841bcb196acc73200fa551,79b05b600358e3ca0b86dc9d5ed38d360695f75c,73c4d799907959d569f11974046734113d7ff892,caa7274679b6099ee62f688d6fb56cd6024424a5,0
67,MACHOKE,2e45aa800dd3804d38bbf624099fd205da9f9503,797001431726538c20b62c87f0d9d9c89ad1e5e5,87bdf27d42f4ae38b9744d5e13da44afff7115af,b07c98df2e24b3cbf4a16087302b576086c28d85,b9dee3fe2643ea945a0f02d9a91e5e859f9b6e6d,2
68,MACHAMP,2ac1063392cfed69e4f2a44a252f8b6b6547c052,0ef42673fee5da8f47b339900f5dd32e9e62b4e5,ecd045899b95c505fdc04bf332a166bcf3f01812,423743ae15fae7cec5a0c153f8964e7d49c0f90b,6f510afcea9409751a3edc80a05d8a63dbd3e9c1,0
69,BELLSPROUT,96db9df4102de7887be7e9804dafd33207889d14,21e90883dc88d0f1a9c56ca75de57edfbb485393,0c3fffa31b2a7fccd3e83bb3207e12445d6029ab,a6334a76fa46628a69bd2efb241db36613272de5,5b99a5c0ce05f68b2f935d280edc03fcba5a42eb,1
70,WEEPINBELL,49a54cb4b67ecff9c4199c28b99e932681f84a9b,788e480449ae527177b08c0623b78f1a3ca19a3c,7cc5531ba62153a72b9e7ef749e4e74f40ff74fc,597b54cd1f3089a0ad109635986348e49c055f31,a8617d12b2008de2fb724e48d83a5f693e1c3063,1
71,VICTREEBEL,3981ade54371459ffef872424da51a61e346b116,160a17b65f4c948c4554b735dbeaaa5358e2e3a5,95c94db496e47d51bbd951bae9b3e5e58b82ee8e,d46c175af3c60a3daddbb75b776c66c40c469eef,ff458ec15bec91e7af8a80298ee0c04d74ee70d3,1
72,TENTACOOL,9cbcbc1f92cc19d570726b304f71302c512ba54c,ad7cabb6955baf6689ba679e217b78f3a05d6f76,e2b158d12b136d818bf47f61ed2136565754aed8,c1ec42c46d80fc8441e00f058d1e243cc11bd4a3,9893e58df5aacd625a5b7f84abc97f8392514364,2
73,TENTACRUEL,d0863b8e7eefa453a0f27492672e755f83062d75,3ea9fbb3e48354a1707a7a52eec429ad44dd57ed,e6edfa127e3dad5d2d79364d27d0e670e0a61eca,50b99932be3a5d5e1715ee309ce069c6327e3804,4b4b3c9a078adaf0ca8e5ed209a74a23d4acdd4b,2
74,GEODUDE,9b26f01c0103690c4ed45fc806c28a2e96219879,6657a6e048eae95a449651db64a3ccaa241d5571,a84d609e1b84ce219b492b2af56945be586ecd03,468fb6d291308e79af3073bd9a8cd65dda672031,a8c49707bdc7b3d91f3a94ffdba3bca5aa379421,1
75,GRAVELER,f2c7c27be3d3348efd0a074772f9fc4df9e88664,c0edc3d8c2c1a1449d6331d811974cef6225e073,713184bc1928d877872195d6d698af905e4e5d3f,580700fc0edde42ebc3019d2e3b060649c4bab39,f6b5471ae2317fa89762f6dcdae9bd00ff753050,1
76,GOLEM,863def27d0a6386c913d737aac96ef23462a94dd,8c8630e15aeae4ff261d35bfb6c957849194de28,853df999f47be0c4823aa142901603048e5ec1a6,679f8301f628b4ff0bfaf147830023261b098833,0edbf4e409cee9c98a5a2c29010e31e5acb242b7,1
77,PONYTA,1407d37738980290220b31387cec8dcbc457b46a,cf09a1724e1b37bb222bf69cd13aee3f4c9ab9d1,ff43c8309ed169e8e394e04982946e5ec63f2c84,4e982e58fc6a6162391e929bf5460ce28ab765ea,4a14ac0e936ad8a642f7985a6f9a10fe161ff563,0
78,RAPIDASH,f665f1a14b0dd4fcda854b2d84d6c8b17479760e,18f3ea252d4c9512b9ef5ed1a071baeb6dd8aae5,54694ae61fc6f6b662a8c6e0bf707f9758b341f7,0b398044d1f587ed570525ed057c4be9bf1efcf0,338cabd63c4920b4028ad3c4bf9359e6decc39f6,0
79,SLOWPOKE,c5f65e56c5de7d3a0ba785da460e11d2eaa26f6c,faf4c44c6753986b434d8b1782319c78cb2a7ded,d7cd8a9cd3d4e70b76851c2fc74bb807364b27a7,09c2b5e003c52a72b5cd68888861096a2e244bba,c22c52927c0e37d0a3c31f89c93b487052d42811,0
80,SLOWBRO,c03b1de9943ff73d9755becafde846f6be7654b1,93a4fe11b050f68239006ecfb13e7128e752271c,3b1b38fdc2dd68a099b7b2dc195309c9af55c356,8dffe6b31e4ecbb8518f23e47c2e62e52b5e3459,bbc6f4511865a0189431d915a223334b304b7665,0
81,MAGNEMITE,bbb90d9e93ff3b59e8e988f26da938d79896a04f,48368ef0da31afc30569a4e90da80f001ccbde89,4fbf1eef87953e4c2f51deb26f57fb0823597455,a31c24c4359d0d6cd00ccd552902ecd1179bd018,f1636eba4c0fdb7875c6d917cc880553c1b92c78,0
82,MAGNETON,dc6e438cceb98fe37971634726f4e9e500f03dc8,c9d37454d62e1f5b10153f16fe8d7ddc4ffd15a2,903a343a4245afca13011be63faa75655ab38bf2,a31c24c4359d0d6cd00ccd552902ecd1179bd018,3efcc25ab6c6415131c6130a5bf85b5c3a217efd,0
83,FARFETCH_B4D,370ef089b5170be013c58acebe4ab54f8e90d583,e734039ec923b88ad766210980df43ed11f8a21e,1dec732451d672382aaf25d28501d6dcf0c262f5,a7c709d6b10bafa594c573e3833a044b494a3e04,d99f49f3a39303c21263b4b9ba66f8bfa8535ea5,1
